election,race,key,county,precinct,party,candidate,votes
2018-gen,omit,Beaverhead-PRECINCT 08,Beaverhead,PRECINCT 08,R,JULIE A. BRIGGS,67
2018-gen,omit,Beaverhead-PRECINCT 09,Beaverhead,PRECINCT 09,R,JULIE A. BRIGGS,410
2018-gen,omit,Beaverhead-PRECINCT 12,Beaverhead,PRECINCT 12,R,JULIE A. BRIGGS,452
2018-gen,omit,Beaverhead-PRECINCT 14,Beaverhead,PRECINCT 14,R,JULIE A. BRIGGS,315
2018-gen,omit,Beaverhead-PRECINCT 17,Beaverhead,PRECINCT 17,R,JULIE A. BRIGGS,101
2018-gen,omit,Beaverhead-PRECINCT 19,Beaverhead,PRECINCT 19,R,JULIE A. BRIGGS,111
2018-gen,omit,Beaverhead-PRECINCT 20,Beaverhead,PRECINCT 20,R,JULIE A. BRIGGS,84
2018-gen,omit,Beaverhead-PRECINCT 21,Beaverhead,PRECINCT 21,R,JULIE A. BRIGGS,139
2018-gen,omit,Beaverhead-PRECINCT 23,Beaverhead,PRECINCT 23,R,JULIE A. BRIGGS,111
2018-gen,omit,Beaverhead-PRECINCT 01,Beaverhead,PRECINCT 01,I,JED C. FITCH,330
2018-gen,omit,Beaverhead-PRECINCT 02,Beaverhead,PRECINCT 02,I,JED C. FITCH,605
2018-gen,omit,Beaverhead-PRECINCT 03,Beaverhead,PRECINCT 03,I,JED C. FITCH,613
2018-gen,omit,Beaverhead-PRECINCT 04,Beaverhead,PRECINCT 04,I,JED C. FITCH,136
2018-gen,omit,Beaverhead-PRECINCT 05,Beaverhead,PRECINCT 05,I,JED C. FITCH,105
2018-gen,omit,Beaverhead-PRECINCT 06,Beaverhead,PRECINCT 06,I,JED C. FITCH,414
2018-gen,omit,Beaverhead-PRECINCT 07,Beaverhead,PRECINCT 07,I,JED C. FITCH,247
2018-gen,omit,Beaverhead-PRECINCT 08,Beaverhead,PRECINCT 08,I,JED C. FITCH,57
2018-gen,omit,Beaverhead-PRECINCT 09,Beaverhead,PRECINCT 09,I,JED C. FITCH,375
2018-gen,omit,Beaverhead-PRECINCT 12,Beaverhead,PRECINCT 12,I,JED C. FITCH,431
2018-gen,omit,Beaverhead-PRECINCT 14,Beaverhead,PRECINCT 14,I,JED C. FITCH,293
2018-gen,omit,Beaverhead-PRECINCT 17,Beaverhead,PRECINCT 17,I,JED C. FITCH,96
2018-gen,omit,Beaverhead-PRECINCT 19,Beaverhead,PRECINCT 19,I,JED C. FITCH,96
2018-gen,omit,Beaverhead-PRECINCT 20,Beaverhead,PRECINCT 20,I,JED C. FITCH,78
2018-gen,omit,Beaverhead-PRECINCT 21,Beaverhead,PRECINCT 21,I,JED C. FITCH,134
2018-gen,omit,Beaverhead-PRECINCT 23,Beaverhead,PRECINCT 23,I,JED C. FITCH,105
2018-gen,omit,Beaverhead-PRECINCT 01,Beaverhead,PRECINCT 01,R,LINDA M. MARSH,339
2018-gen,omit,Beaverhead-PRECINCT 02,Beaverhead,PRECINCT 02,R,LINDA M. MARSH,662
2018-gen,omit,Beaverhead-PRECINCT 03,Beaverhead,PRECINCT 03,R,LINDA M. MARSH,671
2018-gen,omit,Beaverhead-PRECINCT 04,Beaverhead,PRECINCT 04,R,LINDA M. MARSH,152
2018-gen,omit,Beaverhead-PRECINCT 05,Beaverhead,PRECINCT 05,R,LINDA M. MARSH,118
2018-gen,omit,Beaverhead-PRECINCT 06,Beaverhead,PRECINCT 06,R,LINDA M. MARSH,438
2018-gen,omit,Beaverhead-PRECINCT 07,Beaverhead,PRECINCT 07,R,LINDA M. MARSH,267
2018-gen,omit,Beaverhead-PRECINCT 08,Beaverhead,PRECINCT 08,R,LINDA M. MARSH,62
2018-gen,omit,Beaverhead-PRECINCT 09,Beaverhead,PRECINCT 09,R,LINDA M. MARSH,402
2018-gen,omit,Beaverhead-PRECINCT 12,Beaverhead,PRECINCT 12,R,LINDA M. MARSH,444
2018-gen,omit,Beaverhead-PRECINCT 14,Beaverhead,PRECINCT 14,R,LINDA M. MARSH,310
2018-gen,omit,Beaverhead-PRECINCT 17,Beaverhead,PRECINCT 17,R,LINDA M. MARSH,99
2018-gen,omit,Beaverhead-PRECINCT 19,Beaverhead,PRECINCT 19,R,LINDA M. MARSH,109
2018-gen,omit,Beaverhead-PRECINCT 20,Beaverhead,PRECINCT 20,R,LINDA M. MARSH,84
2018-gen,omit,Beaverhead-PRECINCT 21,Beaverhead,PRECINCT 21,R,LINDA M. MARSH,131
2018-gen,omit,Beaverhead-PRECINCT 23,Beaverhead,PRECINCT 23,R,LINDA M. MARSH,111
2018-gen,omit,Beaverhead-PRECINCT 01,Beaverhead,PRECINCT 01,R,PAUL PILGRIM,299
2018-gen,omit,Beaverhead-PRECINCT 02,Beaverhead,PRECINCT 02,R,PAUL PILGRIM,617
2018-gen,omit,Beaverhead-PRECINCT 03,Beaverhead,PRECINCT 03,R,PAUL PILGRIM,580
2018-gen,omit,Beaverhead-PRECINCT 04,Beaverhead,PRECINCT 04,R,PAUL PILGRIM,142
2018-gen,omit,Beaverhead-PRECINCT 05,Beaverhead,PRECINCT 05,R,PAUL PILGRIM,114
2018-gen,omit,Beaverhead-PRECINCT 06,Beaverhead,PRECINCT 06,R,PAUL PILGRIM,398
2018-gen,omit,Beaverhead-PRECINCT 07,Beaverhead,PRECINCT 07,R,PAUL PILGRIM,252
2018-gen,omit,Beaverhead-PRECINCT 08,Beaverhead,PRECINCT 08,R,PAUL PILGRIM,57
2018-gen,omit,Beaverhead-PRECINCT 09,Beaverhead,PRECINCT 09,R,PAUL PILGRIM,378
2018-gen,omit,Beaverhead-PRECINCT 12,Beaverhead,PRECINCT 12,R,PAUL PILGRIM,400
2018-gen,omit,Beaverhead-PRECINCT 14,Beaverhead,PRECINCT 14,R,PAUL PILGRIM,288
2018-gen,omit,Beaverhead-PRECINCT 17,Beaverhead,PRECINCT 17,R,PAUL PILGRIM,96
2018-gen,omit,Beaverhead-PRECINCT 19,Beaverhead,PRECINCT 19,R,PAUL PILGRIM,98
2018-gen,omit,Beaverhead-PRECINCT 20,Beaverhead,PRECINCT 20,R,PAUL PILGRIM,77
2018-gen,omit,Beaverhead-PRECINCT 21,Beaverhead,PRECINCT 21,R,PAUL PILGRIM,132
2018-gen,omit,Beaverhead-PRECINCT 23,Beaverhead,PRECINCT 23,R,PAUL PILGRIM,104
2018-gen,omit,Beaverhead-PRECINCT 01,Beaverhead,PRECINCT 01,R,CATHY HUCKE,335
2018-gen,omit,Beaverhead-PRECINCT 02,Beaverhead,PRECINCT 02,R,CATHY HUCKE,671
2018-gen,omit,Beaverhead-PRECINCT 03,Beaverhead,PRECINCT 03,R,CATHY HUCKE,665
2018-gen,omit,Beaverhead-PRECINCT 04,Beaverhead,PRECINCT 04,R,CATHY HUCKE,153
2018-gen,omit,Beaverhead-PRECINCT 05,Beaverhead,PRECINCT 05,R,CATHY HUCKE,122
2018-gen,omit,Beaverhead-PRECINCT 06,Beaverhead,PRECINCT 06,R,CATHY HUCKE,440
2018-gen,omit,Beaverhead-PRECINCT 07,Beaverhead,PRECINCT 07,R,CATHY HUCKE,262
2018-gen,omit,Beaverhead-PRECINCT 08,Beaverhead,PRECINCT 08,R,CATHY HUCKE,65
2018-gen,omit,Beaverhead-PRECINCT 09,Beaverhead,PRECINCT 09,R,CATHY HUCKE,404
2018-gen,omit,Beaverhead-PRECINCT 12,Beaverhead,PRECINCT 12,R,CATHY HUCKE,441
2018-gen,omit,Beaverhead-PRECINCT 14,Beaverhead,PRECINCT 14,R,CATHY HUCKE,317
2018-gen,omit,Beaverhead-PRECINCT 17,Beaverhead,PRECINCT 17,R,CATHY HUCKE,98
2018-gen,omit,Beaverhead-PRECINCT 19,Beaverhead,PRECINCT 19,R,CATHY HUCKE,104
2018-gen,omit,Beaverhead-PRECINCT 20,Beaverhead,PRECINCT 20,R,CATHY HUCKE,83
2018-gen,omit,Beaverhead-PRECINCT 21,Beaverhead,PRECINCT 21,R,CATHY HUCKE,137
2018-gen,omit,Beaverhead-PRECINCT 23,Beaverhead,PRECINCT 23,R,CATHY HUCKE,111
2018-gen,us senate,Big Horn-PRECINCT #1,Big Horn,PRECINCT #1,R,MATT ROSENDALE,93
2018-gen,us senate,Big Horn-PRECINCT #2,Big Horn,PRECINCT #2,R,MATT ROSENDALE,46
2018-gen,us senate,Big Horn-PRECINCT #3,Big Horn,PRECINCT #3,R,MATT ROSENDALE,97
2018-gen,us senate,Big Horn-PRECINCT #4,Big Horn,PRECINCT #4,R,MATT ROSENDALE,55
2018-gen,us senate,Big Horn-PRECINCT #4N,Big Horn,PRECINCT #4N,R,MATT ROSENDALE,119
2018-gen,us senate,Big Horn-PRECINCT #5,Big Horn,PRECINCT #5,R,MATT ROSENDALE,45
2018-gen,us senate,Big Horn-PRECINCT #6,Big Horn,PRECINCT #6,R,MATT ROSENDALE,42
2018-gen,us senate,Big Horn-PRECINCT #7,Big Horn,PRECINCT #7,R,MATT ROSENDALE,95
2018-gen,us senate,Big Horn-PRECINCT #8,Big Horn,PRECINCT #8,R,MATT ROSENDALE,78
2018-gen,us senate,Big Horn-PRECINCT #9,Big Horn,PRECINCT #9,R,MATT ROSENDALE,28
2018-gen,us senate,Big Horn-PRECINCT #10,Big Horn,PRECINCT #10,R,MATT ROSENDALE,43
2018-gen,us senate,Big Horn-PRECINCT #14,Big Horn,PRECINCT #14,R,MATT ROSENDALE,47
2018-gen,us senate,Big Horn-PRECINCT #15,Big Horn,PRECINCT #15,R,MATT ROSENDALE,77
2018-gen,us senate,Big Horn-PRECINCT #17,Big Horn,PRECINCT #17,R,MATT ROSENDALE,153
2018-gen,us senate,Big Horn-PRECINCT #18,Big Horn,PRECINCT #18,R,MATT ROSENDALE,158
2018-gen,us senate,Big Horn-PRECINCT #19,Big Horn,PRECINCT #19,R,MATT ROSENDALE,203
2018-gen,us senate,Big Horn-PRECINCT #21,Big Horn,PRECINCT #21,R,MATT ROSENDALE,79
2018-gen,us senate,Big Horn-PRECINCT #25,Big Horn,PRECINCT #25,R,MATT ROSENDALE,52
2018-gen,us senate,Big Horn-PRECINCT #26,Big Horn,PRECINCT #26,R,MATT ROSENDALE,48
2018-gen,us senate,Big Horn-PRECINCT #1,Big Horn,PRECINCT #1,D,JON TESTER,68
2018-gen,us senate,Big Horn-PRECINCT #2,Big Horn,PRECINCT #2,D,JON TESTER,69
2018-gen,us senate,Big Horn-PRECINCT #3,Big Horn,PRECINCT #3,D,JON TESTER,29
2018-gen,us senate,Big Horn-PRECINCT #4,Big Horn,PRECINCT #4,D,JON TESTER,25
2018-gen,us senate,Big Horn-PRECINCT #4N,Big Horn,PRECINCT #4N,D,JON TESTER,30
2018-gen,us senate,Big Horn-PRECINCT #5,Big Horn,PRECINCT #5,D,JON TESTER,171
2018-gen,us senate,Big Horn-PRECINCT #6,Big Horn,PRECINCT #6,D,JON TESTER,17
2018-gen,us senate,Big Horn-PRECINCT #7,Big Horn,PRECINCT #7,D,JON TESTER,739
2018-gen,us senate,Big Horn-PRECINCT #8,Big Horn,PRECINCT #8,D,JON TESTER,76
2018-gen,us senate,Big Horn-PRECINCT #9,Big Horn,PRECINCT #9,D,JON TESTER,144
2018-gen,us senate,Big Horn-PRECINCT #10,Big Horn,PRECINCT #10,D,JON TESTER,18
2018-gen,us senate,Big Horn-PRECINCT #14,Big Horn,PRECINCT #14,D,JON TESTER,133
2018-gen,us senate,Big Horn-PRECINCT #15,Big Horn,PRECINCT #15,D,JON TESTER,211
2018-gen,us senate,Big Horn-PRECINCT #17,Big Horn,PRECINCT #17,D,JON TESTER,199
2018-gen,us senate,Big Horn-PRECINCT #18,Big Horn,PRECINCT #18,D,JON TESTER,152
2018-gen,us senate,Big Horn-PRECINCT #19,Big Horn,PRECINCT #19,D,JON TESTER,252
2018-gen,us senate,Big Horn-PRECINCT #21,Big Horn,PRECINCT #21,D,JON TESTER,317
2018-gen,us senate,Big Horn-PRECINCT #25,Big Horn,PRECINCT #25,D,JON TESTER,100
2018-gen,us senate,Big Horn-PRECINCT #26,Big Horn,PRECINCT #26,D,JON TESTER,277
2018-gen,us senate,Big Horn-PRECINCT #1,Big Horn,PRECINCT #1,L,RICK BRECKENRIDGE,3
2018-gen,us senate,Big Horn-PRECINCT #2,Big Horn,PRECINCT #2,L,RICK BRECKENRIDGE,2
2018-gen,us senate,Big Horn-PRECINCT #3,Big Horn,PRECINCT #3,L,RICK BRECKENRIDGE,7
2018-gen,us senate,Big Horn-PRECINCT #4,Big Horn,PRECINCT #4,L,RICK BRECKENRIDGE,0
2018-gen,us senate,Big Horn-PRECINCT #4N,Big Horn,PRECINCT #4N,L,RICK BRECKENRIDGE,3
2018-gen,us senate,Big Horn-PRECINCT #5,Big Horn,PRECINCT #5,L,RICK BRECKENRIDGE,1
2018-gen,us senate,Big Horn-PRECINCT #6,Big Horn,PRECINCT #6,L,RICK BRECKENRIDGE,3
2018-gen,us senate,Big Horn-PRECINCT #7,Big Horn,PRECINCT #7,L,RICK BRECKENRIDGE,10
2018-gen,us senate,Big Horn-PRECINCT #8,Big Horn,PRECINCT #8,L,RICK BRECKENRIDGE,0
2018-gen,us senate,Big Horn-PRECINCT #9,Big Horn,PRECINCT #9,L,RICK BRECKENRIDGE,2
2018-gen,us senate,Big Horn-PRECINCT #10,Big Horn,PRECINCT #10,L,RICK BRECKENRIDGE,5
2018-gen,us senate,Big Horn-PRECINCT #14,Big Horn,PRECINCT #14,L,RICK BRECKENRIDGE,2
2018-gen,us senate,Big Horn-PRECINCT #15,Big Horn,PRECINCT #15,L,RICK BRECKENRIDGE,6
2018-gen,us senate,Big Horn-PRECINCT #17,Big Horn,PRECINCT #17,L,RICK BRECKENRIDGE,12
2018-gen,us senate,Big Horn-PRECINCT #18,Big Horn,PRECINCT #18,L,RICK BRECKENRIDGE,9
2018-gen,us senate,Big Horn-PRECINCT #19,Big Horn,PRECINCT #19,L,RICK BRECKENRIDGE,17
2018-gen,us senate,Big Horn-PRECINCT #21,Big Horn,PRECINCT #21,L,RICK BRECKENRIDGE,3
2018-gen,us senate,Big Horn-PRECINCT #25,Big Horn,PRECINCT #25,L,RICK BRECKENRIDGE,2
2018-gen,us senate,Big Horn-PRECINCT #26,Big Horn,PRECINCT #26,L,RICK BRECKENRIDGE,4
2018-gen,omit,Big Horn-PRECINCT #1,Big Horn,PRECINCT #1,R,GREG GIANFORTE,91
2018-gen,omit,Big Horn-PRECINCT #2,Big Horn,PRECINCT #2,R,GREG GIANFORTE,48
2018-gen,omit,Big Horn-PRECINCT #3,Big Horn,PRECINCT #3,R,GREG GIANFORTE,105
2018-gen,omit,Big Horn-PRECINCT #4,Big Horn,PRECINCT #4,R,GREG GIANFORTE,62
2018-gen,omit,Big Horn-PRECINCT #4N,Big Horn,PRECINCT #4N,R,GREG GIANFORTE,123
2018-gen,omit,Big Horn-PRECINCT #5,Big Horn,PRECINCT #5,R,GREG GIANFORTE,48
2018-gen,omit,Big Horn-PRECINCT #6,Big Horn,PRECINCT #6,R,GREG GIANFORTE,43
2018-gen,omit,Big Horn-PRECINCT #7,Big Horn,PRECINCT #7,R,GREG GIANFORTE,117
2018-gen,omit,Big Horn-PRECINCT #8,Big Horn,PRECINCT #8,R,GREG GIANFORTE,78
2018-gen,omit,Big Horn-PRECINCT #9,Big Horn,PRECINCT #9,R,GREG GIANFORTE,35
2018-gen,omit,Big Horn-PRECINCT #10,Big Horn,PRECINCT #10,R,GREG GIANFORTE,46
2018-gen,omit,Big Horn-PRECINCT #14,Big Horn,PRECINCT #14,R,GREG GIANFORTE,49
2018-gen,omit,Big Horn-PRECINCT #15,Big Horn,PRECINCT #15,R,GREG GIANFORTE,94
2018-gen,omit,Big Horn-PRECINCT #17,Big Horn,PRECINCT #17,R,GREG GIANFORTE,169
2018-gen,omit,Big Horn-PRECINCT #18,Big Horn,PRECINCT #18,R,GREG GIANFORTE,174
2018-gen,omit,Big Horn-PRECINCT #19,Big Horn,PRECINCT #19,R,GREG GIANFORTE,220
2018-gen,omit,Big Horn-PRECINCT #21,Big Horn,PRECINCT #21,R,GREG GIANFORTE,88
2018-gen,omit,Big Horn-PRECINCT #25,Big Horn,PRECINCT #25,R,GREG GIANFORTE,56
2018-gen,omit,Big Horn-PRECINCT #26,Big Horn,PRECINCT #26,R,GREG GIANFORTE,59
2018-gen,omit,Big Horn-PRECINCT #1,Big Horn,PRECINCT #1,D,KATHLEEN WILLIAMS,68
2018-gen,omit,Big Horn-PRECINCT #2,Big Horn,PRECINCT #2,D,KATHLEEN WILLIAMS,66
2018-gen,omit,Big Horn-PRECINCT #3,Big Horn,PRECINCT #3,D,KATHLEEN WILLIAMS,29
2018-gen,omit,Big Horn-PRECINCT #4,Big Horn,PRECINCT #4,D,KATHLEEN WILLIAMS,20
2018-gen,omit,Big Horn-PRECINCT #4N,Big Horn,PRECINCT #4N,D,KATHLEEN WILLIAMS,28
2018-gen,omit,Big Horn-PRECINCT #5,Big Horn,PRECINCT #5,D,KATHLEEN WILLIAMS,164
2018-gen,omit,Big Horn-PRECINCT #6,Big Horn,PRECINCT #6,D,KATHLEEN WILLIAMS,17
2018-gen,omit,Big Horn-PRECINCT #7,Big Horn,PRECINCT #7,D,KATHLEEN WILLIAMS,712
2018-gen,omit,Big Horn-PRECINCT #8,Big Horn,PRECINCT #8,D,KATHLEEN WILLIAMS,71
2018-gen,omit,Big Horn-PRECINCT #9,Big Horn,PRECINCT #9,D,KATHLEEN WILLIAMS,138
2018-gen,omit,Big Horn-PRECINCT #10,Big Horn,PRECINCT #10,D,KATHLEEN WILLIAMS,19
2018-gen,omit,Big Horn-PRECINCT #14,Big Horn,PRECINCT #14,D,KATHLEEN WILLIAMS,130
2018-gen,omit,Big Horn-PRECINCT #15,Big Horn,PRECINCT #15,D,KATHLEEN WILLIAMS,194
2018-gen,omit,Big Horn-PRECINCT #17,Big Horn,PRECINCT #17,D,KATHLEEN WILLIAMS,180
2018-gen,omit,Big Horn-PRECINCT #18,Big Horn,PRECINCT #18,D,KATHLEEN WILLIAMS,139
2018-gen,omit,Big Horn-PRECINCT #19,Big Horn,PRECINCT #19,D,KATHLEEN WILLIAMS,226
2018-gen,omit,Big Horn-PRECINCT #21,Big Horn,PRECINCT #21,D,KATHLEEN WILLIAMS,310
2018-gen,omit,Big Horn-PRECINCT #25,Big Horn,PRECINCT #25,D,KATHLEEN WILLIAMS,93
2018-gen,omit,Big Horn-PRECINCT #26,Big Horn,PRECINCT #26,D,KATHLEEN WILLIAMS,261
2018-gen,omit,Big Horn-PRECINCT #1,Big Horn,PRECINCT #1,L,ELINOR SWANSON,5
2018-gen,omit,Big Horn-PRECINCT #2,Big Horn,PRECINCT #2,L,ELINOR SWANSON,4
2018-gen,omit,Big Horn-PRECINCT #3,Big Horn,PRECINCT #3,L,ELINOR SWANSON,2
2018-gen,omit,Big Horn-PRECINCT #4,Big Horn,PRECINCT #4,L,ELINOR SWANSON,1
2018-gen,omit,Big Horn-PRECINCT #4N,Big Horn,PRECINCT #4N,L,ELINOR SWANSON,1
2018-gen,omit,Big Horn-PRECINCT #5,Big Horn,PRECINCT #5,L,ELINOR SWANSON,5
2018-gen,omit,Big Horn-PRECINCT #6,Big Horn,PRECINCT #6,L,ELINOR SWANSON,2
2018-gen,omit,Big Horn-PRECINCT #7,Big Horn,PRECINCT #7,L,ELINOR SWANSON,11
2018-gen,omit,Big Horn-PRECINCT #8,Big Horn,PRECINCT #8,L,ELINOR SWANSON,3
2018-gen,omit,Big Horn-PRECINCT #9,Big Horn,PRECINCT #9,L,ELINOR SWANSON,3
2018-gen,omit,Big Horn-PRECINCT #10,Big Horn,PRECINCT #10,L,ELINOR SWANSON,1
2018-gen,omit,Big Horn-PRECINCT #14,Big Horn,PRECINCT #14,L,ELINOR SWANSON,3
2018-gen,omit,Big Horn-PRECINCT #15,Big Horn,PRECINCT #15,L,ELINOR SWANSON,6
2018-gen,omit,Big Horn-PRECINCT #17,Big Horn,PRECINCT #17,L,ELINOR SWANSON,15
2018-gen,omit,Big Horn-PRECINCT #18,Big Horn,PRECINCT #18,L,ELINOR SWANSON,7
2018-gen,omit,Big Horn-PRECINCT #19,Big Horn,PRECINCT #19,L,ELINOR SWANSON,22
2018-gen,omit,Big Horn-PRECINCT #21,Big Horn,PRECINCT #21,L,ELINOR SWANSON,4
2018-gen,omit,Big Horn-PRECINCT #25,Big Horn,PRECINCT #25,L,ELINOR SWANSON,4
2018-gen,omit,Big Horn-PRECINCT #26,Big Horn,PRECINCT #26,L,ELINOR SWANSON,7
2018-gen,omit,Big Horn-PRECINCT #1,Big Horn,PRECINCT #1,R,BOWEN GREENWOOD,86
2018-gen,omit,Big Horn-PRECINCT #2,Big Horn,PRECINCT #2,R,BOWEN GREENWOOD,48
2018-gen,omit,Big Horn-PRECINCT #3,Big Horn,PRECINCT #3,R,BOWEN GREENWOOD,99
2018-gen,omit,Big Horn-PRECINCT #4,Big Horn,PRECINCT #4,R,BOWEN GREENWOOD,61
2018-gen,omit,Big Horn-PRECINCT #4N,Big Horn,PRECINCT #4N,R,BOWEN GREENWOOD,110
2018-gen,omit,Big Horn-PRECINCT #5,Big Horn,PRECINCT #5,R,BOWEN GREENWOOD,42
2018-gen,omit,Big Horn-PRECINCT #6,Big Horn,PRECINCT #6,R,BOWEN GREENWOOD,42
2018-gen,omit,Big Horn-PRECINCT #7,Big Horn,PRECINCT #7,R,BOWEN GREENWOOD,99
2018-gen,omit,Big Horn-PRECINCT #8,Big Horn,PRECINCT #8,R,BOWEN GREENWOOD,76
2018-gen,omit,Big Horn-PRECINCT #9,Big Horn,PRECINCT #9,R,BOWEN GREENWOOD,33
2018-gen,omit,Big Horn-PRECINCT #10,Big Horn,PRECINCT #10,R,BOWEN GREENWOOD,44
2018-gen,omit,Big Horn-PRECINCT #14,Big Horn,PRECINCT #14,R,BOWEN GREENWOOD,45
2018-gen,omit,Big Horn-PRECINCT #15,Big Horn,PRECINCT #15,R,BOWEN GREENWOOD,85
2018-gen,omit,Big Horn-PRECINCT #17,Big Horn,PRECINCT #17,R,BOWEN GREENWOOD,157
2018-gen,omit,Big Horn-PRECINCT #18,Big Horn,PRECINCT #18,R,BOWEN GREENWOOD,171
2018-gen,omit,Big Horn-PRECINCT #19,Big Horn,PRECINCT #19,R,BOWEN GREENWOOD,213
2018-gen,omit,Big Horn-PRECINCT #21,Big Horn,PRECINCT #21,R,BOWEN GREENWOOD,76
2018-gen,omit,Big Horn-PRECINCT #25,Big Horn,PRECINCT #25,R,BOWEN GREENWOOD,50
2018-gen,omit,Big Horn-PRECINCT #26,Big Horn,PRECINCT #26,R,BOWEN GREENWOOD,51
2018-gen,omit,Big Horn-PRECINCT #1,Big Horn,PRECINCT #1,D,REX RENK,61
2018-gen,omit,Big Horn-PRECINCT #2,Big Horn,PRECINCT #2,D,REX RENK,60
2018-gen,omit,Big Horn-PRECINCT #3,Big Horn,PRECINCT #3,D,REX RENK,24
2018-gen,omit,Big Horn-PRECINCT #4,Big Horn,PRECINCT #4,D,REX RENK,17
2018-gen,omit,Big Horn-PRECINCT #4N,Big Horn,PRECINCT #4N,D,REX RENK,22
2018-gen,omit,Big Horn-PRECINCT #5,Big Horn,PRECINCT #5,D,REX RENK,164
2018-gen,omit,Big Horn-PRECINCT #6,Big Horn,PRECINCT #6,D,REX RENK,11
2018-gen,omit,Big Horn-PRECINCT #7,Big Horn,PRECINCT #7,D,REX RENK,701
2018-gen,omit,Big Horn-PRECINCT #8,Big Horn,PRECINCT #8,D,REX RENK,69
2018-gen,omit,Big Horn-PRECINCT #9,Big Horn,PRECINCT #9,D,REX RENK,134
2018-gen,omit,Big Horn-PRECINCT #10,Big Horn,PRECINCT #10,D,REX RENK,12
2018-gen,omit,Big Horn-PRECINCT #14,Big Horn,PRECINCT #14,D,REX RENK,126
2018-gen,omit,Big Horn-PRECINCT #15,Big Horn,PRECINCT #15,D,REX RENK,190
2018-gen,omit,Big Horn-PRECINCT #17,Big Horn,PRECINCT #17,D,REX RENK,166
2018-gen,omit,Big Horn-PRECINCT #18,Big Horn,PRECINCT #18,D,REX RENK,111
2018-gen,omit,Big Horn-PRECINCT #19,Big Horn,PRECINCT #19,D,REX RENK,209
2018-gen,omit,Big Horn-PRECINCT #21,Big Horn,PRECINCT #21,D,REX RENK,303
2018-gen,omit,Big Horn-PRECINCT #25,Big Horn,PRECINCT #25,D,REX RENK,98
2018-gen,omit,Big Horn-PRECINCT #26,Big Horn,PRECINCT #26,D,REX RENK,263
2018-gen,omit,Big Horn-PRECINCT #1,Big Horn,PRECINCT #1,L,ROGER ROOTS,10
2018-gen,omit,Big Horn-PRECINCT #2,Big Horn,PRECINCT #2,L,ROGER ROOTS,5
2018-gen,omit,Big Horn-PRECINCT #3,Big Horn,PRECINCT #3,L,ROGER ROOTS,4
2018-gen,omit,Big Horn-PRECINCT #4,Big Horn,PRECINCT #4,L,ROGER ROOTS,0
2018-gen,omit,Big Horn-PRECINCT #4N,Big Horn,PRECINCT #4N,L,ROGER ROOTS,11
2018-gen,omit,Big Horn-PRECINCT #5,Big Horn,PRECINCT #5,L,ROGER ROOTS,5
2018-gen,omit,Big Horn-PRECINCT #6,Big Horn,PRECINCT #6,L,ROGER ROOTS,7
2018-gen,omit,Big Horn-PRECINCT #7,Big Horn,PRECINCT #7,L,ROGER ROOTS,29
2018-gen,omit,Big Horn-PRECINCT #8,Big Horn,PRECINCT #8,L,ROGER ROOTS,4
2018-gen,omit,Big Horn-PRECINCT #9,Big Horn,PRECINCT #9,L,ROGER ROOTS,6
2018-gen,omit,Big Horn-PRECINCT #10,Big Horn,PRECINCT #10,L,ROGER ROOTS,4
2018-gen,omit,Big Horn-PRECINCT #14,Big Horn,PRECINCT #14,L,ROGER ROOTS,8
2018-gen,omit,Big Horn-PRECINCT #15,Big Horn,PRECINCT #15,L,ROGER ROOTS,15
2018-gen,omit,Big Horn-PRECINCT #17,Big Horn,PRECINCT #17,L,ROGER ROOTS,20
2018-gen,omit,Big Horn-PRECINCT #18,Big Horn,PRECINCT #18,L,ROGER ROOTS,22
2018-gen,omit,Big Horn-PRECINCT #19,Big Horn,PRECINCT #19,L,ROGER ROOTS,31
2018-gen,omit,Big Horn-PRECINCT #21,Big Horn,PRECINCT #21,L,ROGER ROOTS,10
2018-gen,omit,Big Horn-PRECINCT #25,Big Horn,PRECINCT #25,L,ROGER ROOTS,2
2018-gen,omit,Big Horn-PRECINCT #26,Big Horn,PRECINCT #26,L,ROGER ROOTS,10
2018-gen,omit,Big Horn-PRECINCT #1,Big Horn,PRECINCT #1,N,RAYMOND G. KUNTZ,24
2018-gen,omit,Big Horn-PRECINCT #1,Big Horn,PRECINCT #1,N,MATTHEW J. WALD,124
2018-gen,omit,Big Horn-PRECINCT #2,Big Horn,PRECINCT #2,N,MATTHEW J. WALD,71
2018-gen,omit,Big Horn-PRECINCT #2,Big Horn,PRECINCT #2,N,RAYMOND G. KUNTZ,28
2018-gen,omit,Big Horn-PRECINCT #3,Big Horn,PRECINCT #3,N,RAYMOND G. KUNTZ,23
2018-gen,omit,Big Horn-PRECINCT #3,Big Horn,PRECINCT #3,N,MATTHEW J. WALD,105
2018-gen,omit,Big Horn-PRECINCT #4,Big Horn,PRECINCT #4,N,MATTHEW J. WALD,73
2018-gen,omit,Big Horn-PRECINCT #4,Big Horn,PRECINCT #4,N,RAYMOND G. KUNTZ,7
2018-gen,omit,Big Horn-PRECINCT #4N,Big Horn,PRECINCT #4N,N,RAYMOND G. KUNTZ,25
2018-gen,omit,Big Horn-PRECINCT #4N,Big Horn,PRECINCT #4N,N,MATTHEW J. WALD,124
2018-gen,omit,Big Horn-PRECINCT #5,Big Horn,PRECINCT #5,N,MATTHEW J. WALD,172
